id,name,state,created_at_ms,duration_ms,poll_count,run_time_ms,parent_id
2219,cache_get,Completed,13165,13165.429958,0,0,
2451,api_request,Completed,13124,13124.098792,0,0,
1716,api_request,Completed,13243,13243.189333,0,0,
1265,cache_get,Completed,13324,13324.929541,0,0,
3065,cache_get,Completed,13023,13023.234499999999,0,0,
49,cache_get,Completed,13543,13543.61025,0,0,
3732,request_957,Completed,12907,12907.764416,0,0,
3846,api_request,Completed,12887,12887.638292,0,0,
4365,db_query,Completed,7414,7414.322417,0,0,
3218,handle_request,Completed,12995,12995.698333,0,0,
3305,api_request,Completed,12981,12981.776749999999,0,0,
1594,handle_request,Completed,13264,13264.481334,0,0,
2906,api_request,Completed,13049,13049.484083,0,0,
2171,handle_request,Completed,13171,13171.733083,0,0,
4202,db_query,Completed,9246,9246.488040999999,0,0,
4525,db_query,Completed,5617,5617.761917,0,0,
1911,api_request,Completed,13211,13211.191166,0,0,
2222,api_request,Completed,13165,13165.856458,0,0,
1010,handle_request,Completed,13366,13366.96875,0,0,
4728,db_query,Completed,3329,3329.130667,0,0,
2327,request_609,Completed,13145,13145.220542000001,0,0,
4666,db_query,Completed,4026,4026.6650830000003,0,0,
1633,api_request,Completed,13257,13257.739166000001,0,0,
4688,db_query,Completed,3782,3782.6301249999997,0,0,
1777,cache_get,Completed,13237,13237.934041999999,0,0,
184,request_60,Completed,13516,13516.307416,0,0,
903,handle_request,Completed,13386,13386.741417,0,0,
358,handle_request,Completed,13474,13474.701917,0,0,
1487,api_request,Completed,13285,13285.457750000001,0,0,
2383,cache_get,Completed,13138,13138.601125,0,0,
327,cache_get,Completed,13481,13481.791541999999,0,0,
1862,cache_get,Completed,13223,13223.876875,0,0,
1944,cache_get,Completed,13211,13211.553292,0,0,
3257,cache_get,Completed,12989,12989.458542,0,0,
782,handle_request,Completed,13407,13407.766415999999,0,0,
2093,handle_request,Completed,13184,13184.0165,0,0,
4103,db_query,Completed,10353,10353.861625,0,0,
3873,request_991,Completed,12881,12881.644459000001,0,0,
1673,api_request,Completed,13252,13252.341124999999,0,0,
2371,handle_request,Completed,13138,13138.879166,0,0,
2583,cache_get,Completed,13104,13104.734541999998,0,0,
2602,handle_request,Completed,13097,13097.894959,0,0,
2728,cache_get,Completed,13078,13078.026291,0,0,
3793,api_request,Completed,12895,12895.615625,0,0,
3137,cache_get,Completed,13010,13010.344583,0,0,
2216,cache_get,Completed,13166,13166.644957999999,0,0,
1602,api_request,Completed,13265,13265.333084,0,0,
1271,api_request,Completed,13319,13319.136375,0,0,
3804,request_975,Completed,12895,12895.687584000001,0,0,
2166,cache_get,Completed,13172,13172.713375000001,0,0,
2424,api_request,Completed,13132,13132.271208,0,0,
2817,api_request,Completed,13064,13064.373708,0,0,
704,api_request,Completed,13421,13421.992458,0,0,
462,api_request,Completed,13461,13461.286791999999,0,0,
2484,request_645,Completed,13118,13118.577500000001,0,0,
4477,db_query,Completed,6153,6153.86975,0,0,
2167,handle_request,Completed,13172,13172.907374999999,0,0,
1882,api_request,Completed,13219,13219.242624999999,0,0,
556,request_168,Completed,13442,13442.134208000001,0,0,
1836,request_485,Completed,13224,13224.690209,0,0,
4290,db_query,Completed,8250,8250.764208999999,0,0,
2388,api_request,Completed,13139,13139.460833,0,0,
3334,handle_request,Completed,12976,12976.255208999999,0,0,
4444,db_query,Completed,6524,6524.047750000001,0,0,
4516,db_query,Completed,5716,5716.45625,0,0,
4582,db_query,Completed,4979,4979.12275,0,0,
4729,db_query,Completed,3320,3320.826625,0,0,
2024,cache_get,Completed,13198,13198.644,0,0,
2289,handle_request,Completed,13153,13153.444,0,0,
1533,handle_request,Completed,13280,13280.039,0,0,
1622,cache_get,Completed,13265,13265.887707999998,0,0,
4656,db_query,Completed,4144,4144.0257090000005,0,0,
4668,db_query,Completed,4007,4007.5886250000003,0,0,
2073,handle_request,Completed,13185,13185.090041000001,0,0,
1160,handle_request,Completed,13340,13340.862417,0,0,
1746,handle_request,Completed,13245,13245.070666,0,0,
1248,cache_get,Completed,13326,13326.918625,0,0,
429,handle_request,Completed,13462,13462.131875000001,0,0,
3169,cache_get,Completed,13004,13004.494875,0,0,
815,handle_request,Completed,13401,13401.993708,0,0,
4169,db_query,Completed,9607,9607.261250000001,0,0,
1796,cache_get,Completed,13232,13232.150792,0,0,
2087,handle_request,Completed,13185,13185.292708,0,0,
2902,cache_get,Completed,13051,13051.414167,0,0,
569,handle_request,Completed,13442,13442.797208,0,0,
2969,cache_get,Completed,13038,13038.730916,0,0,
4323,db_query,Completed,7880,7880.4127499999995,0,0,
549,request_164,Completed,13442,13442.914125,0,0,
375,api_request,Completed,13476,13476.272459,0,0,
387,request_122,Completed,13469,13469.454792,0,0,
3415,cache_get,Completed,12963,12963.228665999999,0,0,
3353,api_request,Completed,12970,12970.277666,0,0,
315,handle_request,Completed,13483,13483.487709,0,0,
2544,handle_request,Completed,13112,13112.66675,0,0,
787,cache_get,Completed,13409,13409.370667,0,0,
952,api_request,Completed,13375,13375.999291999999,0,0,
3046,request_787,Completed,13025,13025.758208,0,0,
1269,cache_get,Completed,13327,13327.4245,0,0,
2547,api_request,Completed,13112,13112.792333,0,0,
551,request_165,Completed,13443,13443.228458,0,0,
4730,db_query,Completed,3312,3312.601834,0,0,
1171,request_320,Completed,13341,13341.521166999999,0,0,
2091,cache_get,Completed,13185,13185.810792,0,0,
2993,request_772,Completed,13032,13032.9815,0,0,
4537,db_query,Completed,5477,5477.885042,0,0,
2700,cache_get,Completed,13086,13086.590167,0,0,
635,api_request,Completed,13429,13429.526,0,0,
1803,api_request,Completed,13232,13232.802292,0,0,
3465,api_request,Completed,12957,12957.447208,0,0,
2941,handle_request,Completed,13045,13045.149207999999,0,0,
3891,cache_get,Completed,12883,12883.559125,0,0,
1212,cache_get,Completed,13334,13334.766125,0,0,
3790,api_request,Completed,12897,12897.4785,0,0,
3691,handle_request,Completed,12916,12916.442042,0,0,
4281,db_query,Completed,8348,8348.986,0,0,
1918,request_505,Completed,13213,13213.819666,0,0,
3358,request_863,Completed,12970,12970.923334000001,0,0,
1398,api_request,Completed,13300,13300.595,0,0,
2641,api_request,Completed,13093,13093.099542,0,0,
2938,handle_request,Completed,13045,13045.423417,0,0,
4470,db_query,Completed,6225,6225.2180419999995,0,0,
392,request_124,Completed,13470,13470.299708,0,0,
2318,request_605,Completed,13147,13147.968209,0,0,
2145,api_request,Completed,13179,13179.317458,0,0,
606,cache_get,Completed,13436,13436.983250000001,0,0,
3811,cache_get,Completed,12897,12897.724209,0,0,
136,request_44,Completed,13526,13526.013583,0,0,
1162,request_313,Completed,13342,13342.278667,0,0,
3648,handle_request,Completed,12923,12923.802792,0,0,
724,handle_request,Completed,13417,13417.256375,0,0,
488,api_request,Completed,13456,13456.319125,0,0,
3488,cache_get,Completed,12951,12951.044833,0,0,
3765,api_request,Completed,12904,12904.270416,0,0,
3331,cache_get,Completed,12978,12978.174583,0,0,
2416,cache_get,Completed,13134,13134.537375,0,0,
2520,handle_request,Completed,13113,13113.825292,0,0,
3590,request_921,Completed,12930,12930.815791,0,0,
3736,api_request,Completed,12911,12911.2695,0,0,
3884,request_998,Completed,12884,12884.333333,0,0,
4263,db_query,Completed,8552,8552.113834,0,0,
759,request_217,Completed,13410,13410.63975,0,0,
2994,request_773,Completed,13034,13034.002666999999,0,0,
4359,db_query,Completed,7477,7477.2355,0,0,
4450,db_query,Completed,6465,6465.180541,0,0,
816,cache_get,Completed,13403,13403.729874999999,0,0,
813,cache_get,Completed,13403,13403.7665,0,0,
3320,request_855,Completed,12978,12978.556458,0,0,
3429,cache_get,Completed,12964,12964.742208,0,0,
2842,handle_request,Completed,13060,13060.103958,0,0,
4373,db_query,Completed,7330,7330.70575,0,0,
4637,db_query,Completed,4359,4359.130708000001,0,0,
2268,cache_get,Completed,13162,13162.480625,0,0,
3243,request_839,Completed,12992,12992.666708,0,0,
334,handle_request,Completed,13485,13485.038583,0,0,
1806,api_request,Completed,13234,13234.056499999999,0,0,
541,cache_get,Completed,13450,13450.627583,0,0,
3425,handle_request,Completed,12964,12964.984125,0,0,
1463,cache_get,Completed,13295,13295.883834,0,0,
500,cache_get,Completed,13457,13457.027833,0,0,
3482,api_request,Completed,12951,12951.805,0,0,
4089,db_query,Completed,10521,10521.397834,0,0,
1925,request_509,Completed,13215,13215.048458,0,0,
1830,request_481,Completed,13227,13227.453583,0,0,
3713,handle_request,Completed,12912,12912.006875,0,0,
4248,db_query,Completed,8725,8725.363541,0,0,
547,request_162,Completed,13445,13445.001667,0,0,
3952,db_query,Completed,12055,12055.411250000001,0,0,
3668,api_request,Completed,12924,12924.680292,0,0,
3394,api_request,Completed,12965,12965.340083,0,0,
2924,request_758,Completed,13046,13046.782084,0,0,
1396,api_request,Completed,13302,13302.018375,0,0,
3074,api_request,Completed,13020,13020.838749999999,0,0,
4603,db_query,Completed,4731,4731.757208,0,0,
2034,handle_request,Completed,13194,13194.638583,0,0,
3581,cache_get,Completed,12938,12938.080292,0,0,
620,cache_get,Completed,13438,13438.321249999999,0,0,
4645,db_query,Completed,4262,4262.7682079999995,0,0,
3442,api_request,Completed,12959,12959.426125,0,0,
432,cache_get,Completed,13464,13464.818208,0,0,
1825,cache_get,Completed,13234,13234.694749999999,0,0,
4191,db_query,Completed,9366,9366.859917,0,0,
1422,cache_get,Completed,13302,13302.255791,0,0,
4432,db_query,Completed,6654,6654.5425,0,0,
3665,api_request,Completed,12925,12925.199167,0,0,
2626,api_request,Completed,13101,13101.679875,0,0,
386,api_request,Completed,13472,13472.015334,0,0,
4082,db_query,Completed,10593,10593.038583,0,0,
3534,handle_request,Completed,12945,12945.472291,0,0,
4465,db_query,Completed,6286,6286.970125,0,0,
3268,cache_get,Completed,12993,12993.583666999999,0,0,
1835,request_484,Completed,13228,13228.179042000002,0,0,
4739,db_query,Completed,3207,3207.371334,0,0,
1294,request_349,Completed,13322,13322.647500000001,0,0,
4396,db_query,Completed,7060,7060.520667,0,0,
3888,handle_request,Completed,12885,12885.855749999999,0,0,
790,api_request,Completed,13405,13405.239709,0,0,
1423,cache_get,Completed,13302,13302.697083,0,0,
3151,api_request,Completed,13007,13007.747542000001,0,0,
2861,handle_request,Completed,13061,13061.444833,0,0,
2271,api_request,Completed,13157,13157.011833,0,0,
1480,handle_request,Completed,13290,13290.218958000001,0,0,
142,cache_get,Completed,13527,13527.910334,0,0,
1033,request_283,Completed,13365,13365.102,0,0,
585,api_request,Completed,13445,13445.959083,0,0,
3215,handle_request,Completed,13000,13000.959666,0,0,
2970,request_765,Completed,13041,13041.964083,0,0,
3682,request_946,Completed,12918,12918.986083,0,0,
4041,db_query,Completed,11056,11056.76325,0,0,
162,request_53,Completed,13521,13521.306041999998,0,0,
283,request_94,Completed,13493,13493.035000000002,0,0,
4197,db_query,Completed,9303,9303.056625,0,0,
4422,db_query,Completed,6778,6778.306917,0,0,
2049,api_request,Completed,13195,13195.695333,0,0,
4553,db_query,Completed,5304,5304.473667,0,0,
75,request_26,Completed,13542,13542.324875,0,0,
3454,cache_get,Completed,12960,12960.415040999998,0,0,
3254,cache_get,Completed,12994,12994.39,0,0,
4589,db_query,Completed,4896,4896.325917,0,0,
2717,request_704,Completed,13082,13082.781292,0,0,
71,request_22,Completed,13542,13542.469875,0,0,
3301,cache_get,Completed,12987,12987.435042,0,0,
438,request_136,Completed,13465,13465.987333,0,0,
3840,api_request,Completed,12893,12893.425958,0,0,
4393,db_query,Completed,7108,7108.957333,0,0,
65,api_request,Completed,13549,13549.441583,0,0,
1813,cache_get,Completed,13235,13235.969917,0,0,
2457,cache_get,Completed,13130,13130.1355,0,0,
3011,cache_get,Completed,13036,13036.265833,0,0,
3585,api_request,Completed,12939,12939.533459,0,0,
3670,request_941,Completed,12919,12919.619875,0,0,
3773,request_966,Completed,12906,12906.884583000001,0,0,
2521,request_656,Completed,13116,13116.406708999999,0,0,
2255,cache_get,Completed,13164,13164.675000000001,0,0,
857,api_request,Completed,13399,13399.240958,0,0,
2966,cache_get,Completed,13042,13042.733667,0,0,
2704,cache_get,Completed,13090,13090.065625,0,0,
3832,request_982,Completed,12893,12893.80725,0,0,
2720,api_request,Completed,13083,13083.275125,0,0,
4707,db_query,Completed,3574,3574.646375,0,0,
972,cache_get,Completed,13379,13379.826375,0,0,
1906,api_request,Completed,13222,13222.916707999999,0,0,
1101,handle_request,Completed,13359,13359.257542,0,0,
3469,api_request,Completed,12960,12960.974125,0,0,
1899,api_request,Completed,13224,13224.172416,0,0,
895,api_request,Completed,13392,13392.633625,0,0,
2851,request_739,Completed,13062,13062.691041,0,0,
446,api_request,Completed,13466,13466.635833,0,0,
2314,request_603,Completed,13151,13151.328416,0,0,
4434,db_query,Completed,6634,6634.844,0,0,
2468,cache_get,Completed,13130,13130.678666,0,0,
3970,db_query,Completed,11855,11855.334958,0,0,
258,cache_get,Completed,13501,13501.21875,0,0,
542,cache_get,Completed,13453,13453.22725,0,0,
1731,api_request,Completed,13249,13249.876166,0,0,
3810,handle_request,Completed,12901,12901.176791,0,0,
2132,handle_request,Completed,13184,13184.049334000001,0,0,
2121,request_558,Completed,13184,13184.109666,0,0,
4619,db_query,Completed,4565,4565.905375,0,0,
2977,cache_get,Completed,13043,13043.33575,0,0,
4702,db_query,Completed,3625,3625.068958,0,0,
3947,db_query,Completed,12115,12115.78875,0,0,
2724,api_request,Completed,13083,13083.973291,0,0,
2446,request_637,Completed,13131,13131.163875,0,0,
2233,api_request,Completed,13165,13165.637709,0,0,
731,api_request,Completed,13420,13420.931832999999,0,0,
1456,handle_request,Completed,13298,13298.857417000001,0,0,
2585,api_request,Completed,13110,13110.851375,0,0,
481,request_150,Completed,13460,13460.068833,0,0,
3637,request_937,Completed,12927,12927.6585,0,0,
1029,cache_get,Completed,13373,13373.71375,0,0,
3818,handle_request,Completed,12901,12901.652209,0,0,
4069,db_query,Completed,10748,10748.922875,0,0,
4568,db_query,Completed,5131,5131.60925,0,0,
4681,db_query,Completed,3858,3858.1005,0,0,
4071,db_query,Completed,10712,10712.765333,0,0,
3684,handle_request,Completed,12920,12920.8695,0,0,
129,cache_get,Completed,13536,13536.969541999999,0,0,
1821,handle_request,Completed,13237,13237.404708,0,0,
1037,cache_get,Completed,13367,13367.170708,0,0,
1415,handle_request,Completed,13304,13304.963375,0,0,
2393,handle_request,Completed,13138,13138.543833,0,0,
762,request_219,Completed,13414,13414.472458,0,0,
2214,handle_request,Completed,13173,13173.0645,0,0,
88,request_30,Completed,13544,13544.193041999999,0,0,
3122,cache_get,Completed,13016,13016.932875,0,0,
2286,cache_get,Completed,13159,13159.323167,0,0,
248,handle_request,Completed,13509,13509.078916,0,0,
2316,request_604,Completed,13152,13152.459374999999,0,0,
3577,cache_get,Completed,12941,12941.216834,0,0,
3474,api_request,Completed,12955,12955.381958,0,0,
3710,api_request,Completed,12915,12915.533292,0,0,
382,db_query,Completed,13480,13480.609083,0,0,
1987,api_request,Completed,13211,13211.542666,0,0,
3801,request_972,Completed,12902,12902.321792,0,0,
3402,request_876,Completed,12968,12968.774459,0,0,
4204,db_query,Completed,9218,9218.135209,0,0,
4488,db_query,Completed,6042,6042.3640000000005,0,0,
4134,db_query,Completed,10011,10011.8885,0,0,
1735,request_458,Completed,13251,13251.113167,0,0,
4765,db_query,Completed,2920,2920.110083,0,0,
3789,cache_get,Completed,12908,12908.769292,0,0,
2078,request_545,Completed,13191,13191.244292000001,0,0,
3944,db_query,Completed,12146,12146.764791000001,0,0,
1662,request_439,Completed,13265,13265.225959000001,0,0,
228,handle_request,Completed,13509,13509.729792,0,0,
2561,request_670,Completed,13112,13112.00525,0,0,
699,cache_get,Completed,13428,13428.870625,0,0,
3906,api_request,Completed,12888,12888.884541,0,0,
3580,handle_request,Completed,12941,12941.739708000001,0,0,
2565,handle_request,Completed,13112,13112.095667,0,0,
3408,request_880,Completed,12969,12969.192375,0,0,
1014,api_request,Completed,13374,13374.877416000001,0,0,
562,api_request,Completed,13448,13448.978167,0,0,
2555,request_664,Completed,13112,13112.229083,0,0,
3200,request_828,Completed,13003,13003.965624999999,0,0,
4471,db_query,Completed,6220,6220.014792,0,0,
1879,request_500,Completed,13226,13226.262708,0,0,
2279,api_request,Completed,13160,13160.189624999999,0,0,
3341,handle_request,Completed,12983,12983.152666,0,0,
1492,request_399,Completed,13293,13293.295792,0,0,
1098,handle_request,Completed,13361,13361.42675,0,0,
2043,api_request,Completed,13198,13198.895,0,0,
1654,handle_request,Completed,13266,13266.01525,0,0,
299,handle_request,Completed,13496,13496.155375,0,0,
593,request_175,Completed,13442,13442.679583000001,0,0,
1107,api_request,Completed,13361,13361.820458,0,0,
974,cache_get,Completed,13382,13382.482833,0,0,
667,db_query,Completed,13431,13431.172374999998,0,0,
1046,api_request,Completed,13368,13368.773375,0,0,
143,request_46,Completed,13531,13531.637041,0,0,
917,request_255,Completed,13389,13389.53075,0,0,
2712,api_request,Completed,13086,13086.15175,0,0,
3539,handle_request,Completed,12949,12949.717542,0,0,
3272,request_842,Completed,12990,12990.882875000001,0,0,
2213,handle_request,Completed,13174,13174.791125,0,0,
1727,handle_request,Completed,13252,13252.473416,0,0,
3232,request_832,Completed,12998,12998.008042,0,0,
483,handle_request,Completed,13462,13462.26575,0,0,
3449,handle_request,Completed,12964,12964.105666,0,0,
3245,request_840,Completed,12998,12998.076166,0,0,
2092,api_request,Completed,13192,13192.590416,0,0,
1023,cache_get,Completed,13376,13376.015708,0,0,
3152,request_812,Completed,13011,13011.998249999999,0,0,
3569,handle_request,Completed,12943,12943.0815,0,0,
3269,cache_get,Completed,12998,12998.092625,0,0,
3919,db_query,Completed,12421,12421.1165,0,0,
2900,handle_request,Completed,13058,13058.858167,0,0,
3256,handle_request,Completed,12998,12998.272958,0,0,
3778,handle_request,Completed,12910,12910.425500000001,0,0,
590,request_173,Completed,13443,13443.431999999999,0,0,
3030,api_request,Completed,13033,13033.055208,0,0,
3120,cache_get,Completed,13019,13019.07625,0,0,
146,cache_get,Completed,13532,13532.302,0,0,
1384,cache_get,Completed,13314,13314.167875000001,0,0,
3493,handle_request,Completed,12957,12957.401208000001,0,0,
1187,cache_get,Completed,13348,13348.648042,0,0,
2272,request_592,Completed,13161,13161.589582999999,0,0,
602,request_179,Completed,13443,13443.631,0,0,
4411,db_query,Completed,6908,6908.182375,0,0,
6,request_6,Completed,13560,13560.401166,0,0,
1139,cache_get,Completed,13355,13355.902583000001,0,0,
4425,db_query,Completed,6747,6747.59175,0,0,
346,handle_request,Completed,13484,13484.138667,0,0,
2148,api_request,Completed,13186,13186.140292,0,0,
2951,api_request,Completed,13046,13046.657458,0,0,
3770,api_request,Completed,12910,12910.909084,0,0,
3491,cache_get,Completed,12957,12957.740084,0,0,
434,api_request,Completed,13470,13470.299625,0,0,
2526,request_658,Completed,13120,13120.470625,0,0,
978,cache_get,Completed,13383,13383.704166,0,0,
599,request_177,Completed,13443,13443.993417,0,0,
988,handle_request,Completed,13383,13383.751083,0,0,
3004,handle_request,Completed,13040,13040.569625,0,0,
2120,request_557,Completed,13187,13187.666,0,0,
347,request_114,Completed,13484,13484.467084,0,0,
1447,handle_request,Completed,13302,13302.160375,0,0,
3724,request_955,Completed,12918,12918.108375,0,0,
3410,api_request,Completed,12971,12971.343083000002,0,0,
2689,handle_request,Completed,13094,13094.343583,0,0,
3978,db_query,Completed,11762,11762.919875,0,0,
1152,request_311,Completed,13349,13349.518,0,0,
1557,api_request,Completed,13281,13281.927208000001,0,0,
1061,handle_request,Completed,13370,13370.194291,0,0,
1513,api_request,Completed,13288,13288.905165999999,0,0,
4086,db_query,Completed,10558,10558.212875000001,0,0,
96,handle_request,Completed,13547,13547.279584,0,0,
3695,request_950,Completed,12924,12924.1835,0,0,
2996,api_request,Completed,13041,13041.012584,0,0,
4241,db_query,Completed,8819,8819.741291,0,0,
4558,db_query,Completed,5252,5252.4605839999995,0,0,
2722,request_707,Completed,13087,13087.786541,0,0,
3596,api_request,Completed,12937,12937.914209,0,0,
329,cache_get,Completed,13491,13491.909958,0,0,
4507,db_query,Completed,5831,5831.558667,0,0,
2332,cache_get,Completed,13155,13155.659291999998,0,0,
1386,handle_request,Completed,13315,13315.313375,0,0,
2818,handle_request,Completed,13074,13074.044917,0,0,
3348,cache_get,Completed,12985,12985.6235,0,0,
4163,db_query,Completed,9693,9693.736499999999,0,0,
1497,handle_request,Completed,13295,13295.801167,0,0,
2967,handle_request,Completed,13047,13047.596667,0,0,
3192,request_822,Completed,13006,13006.678458,0,0,
3712,request_952,Completed,12918,12918.849875,0,0,
4431,db_query,Completed,6686,6686.954167,0,0,
1706,handle_request,Completed,13261,13261.233292,0,0,
4548,db_query,Completed,5359,5359.729375,0,0,
4672,db_query,Completed,3970,3970.1338330000003,0,0,
4703,db_query,Completed,3620,3620.354417,0,0,
1310,request_351,Completed,13322,13322.678542,0,0,
241,cache_get,Completed,13512,13512.774792,0,0,
539,cache_get,Completed,13457,13457.895583,0,0,
1355,request_363,Completed,13315,13315.819709,0,0,
2181,handle_request,Completed,13182,13182.840875,0,0,
3621,handle_request,Completed,12938,12938.316667000001,0,0,
4144,db_query,Completed,9907,9907.001459,0,0,
4749,db_query,Completed,3107,3107.3679159999997,0,0,
11,handle_request,Completed,13561,13561.93225,0,0,
1236,request_335,Completed,13336,13336.512416,0,0,
992,request_272,Completed,13378,13378.156667000001,0,0,
1091,handle_request,Completed,13364,13364.464875,0,0,
4752,db_query,Completed,3077,3077.209333,0,0,
2415,api_request,Completed,13142,13142.658333,0,0,
1754,api_request,Completed,13249,13249.103207999999,0,0,
2984,cache_get,Completed,13048,13048.184833000001,0,0,
3317,api_request,Completed,12986,12986.442834,0,0,
3024,api_request,Completed,13041,13041.935333,0,0,
4138,db_query,Completed,9967,9967.557791000001,0,0,
1143,cache_get,Completed,13357,13357.718584,0,0,
3214,api_request,Completed,13007,13007.366167,0,0,
3963,db_query,Completed,11936,11936.352708999999,0,0,
1993,request_523,Completed,13208,13208.838417,0,0,
3795,api_request,Completed,12906,12906.439166,0,0,
1646,handle_request,Completed,13269,13269.115042,0,0,
3875,request_992,Completed,12892,12892.68475,0,0,
3049,request_790,Completed,13035,13035.246625,0,0,
3117,api_request,Completed,13021,13021.371958,0,0,
3501,handle_request,Completed,12959,12959.583709,0,0,
3253,handle_request,Completed,13000,13000.726958,0,0,
2615,api_request,Completed,13108,13108.953625,0,0,
4706,db_query,Completed,3590,3590.6965830000004,0,0,
1298,handle_request,Completed,13329,13329.674583,0,0,
1567,request_417,Completed,13283,13283.525125,0,0,
2212,cache_get,Completed,13177,13177.738291000001,0,0,
332,handle_request,Completed,13493,13493.250790999999,0,0,
4132,db_query,Completed,10034,10034.661333,0,0,
359,api_request,Completed,13486,13486.346125,0,0,
3834,request_984,Completed,12899,12899.861625,0,0,
523,api_request,Completed,13458,13458.914291,0,0,
2614,cache_get,Completed,13109,13109.232625,0,0,
930,cache_get,Completed,13392,13392.791291,0,0,
1417,cache_get,Completed,13309,13309.920959,0,0,
2458,cache_get,Completed,13136,13136.5915,0,0,
767,handle_request,Completed,13419,13419.429458,0,0,
818,handle_request,Completed,13412,13412.458042,0,0,
2419,handle_request,Completed,13143,13143.559666,0,0,
1016,cache_get,Completed,13379,13379.1295,0,0,
1621,cache_get,Completed,13276,13276.684125,0,0,
867,cache_get,Completed,13405,13405.676207999999,0,0,
2504,handle_request,Completed,13129,13129.792042000001,0,0,
1742,cache_get,Completed,13255,13255.812875,0,0,
906,cache_get,Completed,13398,13398.597584000001,0,0,
2773,handle_request,Completed,13082,13082.787,0,0,
4301,db_query,Completed,8134,8134.643959,0,0,
181,handle_request,Completed,13528,13528.514291000001,0,0,
4585,db_query,Completed,4943,4943.734125,0,0,
1553,api_request,Completed,13284,13284.226583000001,0,0,
1478,request_392,Completed,13297,13297.774542,0,0,
2790,request_721,Completed,13076,13076.048417,0,0,
2434,api_request,Completed,13137,13137.087917,0,0,
4651,db_query,Completed,4205,4205.714999999999,0,0,
1054,request_287,Completed,13372,13372.597125,0,0,
1544,cache_get,Completed,13291,13291.24275,0,0,
1964,handle_request,Completed,13216,13216.936583,0,0,
78,request_28,Completed,13549,13549.691875,0,0,
3914,api_request,Completed,12886,12886.841459,0,0,
127,cache_get,Completed,13542,13542.705708,0,0,
269,cache_get,Completed,13507,13507.563583,0,0,
901,handle_request,Completed,13399,13399.298165999999,0,0,
3959,db_query,Completed,11977,11977.265083,0,0,
4341,db_query,Completed,7688,7688.114791,0,0,
3968,db_query,Completed,11882,11882.326042,0,0,
4209,db_query,Completed,9172,9172.737792,0,0,
3942,db_query,Completed,12171,12171.226541,0,0,
2366,cache_get,Completed,13151,13151.273792,0,0,
1576,handle_request,Completed,13284,13284.660083,0,0,
3296,cache_get,Completed,12995,12995.018041,0,0,
1535,cache_get,Completed,13291,13291.686125,0,0,
564,handle_request,Completed,13454,13454.083333,0,0,
2,request_2,Completed,13563,13563.943667,0,0,
4154,db_query,Completed,9793,9793.485958,0,0,
480,handle_request,Completed,13466,13466.459834,0,0,
707,api_request,Completed,13434,13434.224167,0,0,
2648,cache_get,Completed,13103,13103.599292,0,0,
3940,db_query,Completed,12190,12190.925708,0,0,
2833,request_731,Completed,13069,13069.874792,0,0,
224,request_75,Completed,13515,13515.314875,0,0,
3186,handle_request,Completed,13016,13016.141333,0,0,
3738,api_request,Completed,12921,12921.387125000001,0,0,
4385,db_query,Completed,7196,7196.478708,0,0,
4571,db_query,Completed,5108,5108.534959,0,0,
431,handle_request,Completed,13473,13473.942375,0,0,
1131,cache_get,Completed,13359,13359.776,0,0,
1002,api_request,Completed,13380,13380.43825,0,0,
1221,handle_request,Completed,13345,13345.740959,0,0,
3751,api_request,Completed,12914,12914.762250000002,0,0,
976,cache_get,Completed,13387,13387.423999999999,0,0,
1975,handle_request,Completed,13217,13217.800458,0,0,
2535,handle_request,Completed,13124,13124.25475,0,0,
69,cache_get,Completed,13557,13557.498792,0,0,
3525,api_request,Completed,12954,12954.613792,0,0,
3058,cache_get,Completed,13037,13037.294458,0,0,
1158,handle_request,Completed,13353,13353.056,0,0,
2099,handle_request,Completed,13197,13197.257625,0,0,
3685,request_947,Completed,12927,12927.666708,0,0,
956,request_264,Completed,13387,13387.704291,0,0,
376,api_request,Completed,13488,13488.19175,0,0,
450,handle_request,Completed,13474,13474.345,0,0,
646,handle_request,Completed,13441,13441.014375,0,0,
647,cache_get,Completed,13441,13441.039208,0,0,
1636,request_431,Completed,13271,13271.531542,0,0,
2865,handle_request,Completed,13070,13070.5255,0,0,
4742,db_query,Completed,3187,3187.293125,0,0,
2418,handle_request,Completed,13145,13145.414541999999,0,0,
4563,db_query,Completed,5206,5206.548958,0,0,
1991,api_request,Completed,13211,13211.419709,0,0,
4770,db_query,Completed,2875,2875.725292,0,0,
4378,db_query,Completed,7273,7273.843207999999,0,0,
3155,cache_get,Completed,13017,13017.042542000001,0,0,
121,handle_request,Completed,13544,13544.210833,0,0,
1087,api_request,Completed,13367,13367.471915999999,0,0,
2821,handle_request,Completed,13077,13077.693791,0,0,
4249,db_query,Completed,8726,8726.603375,0,0,
507,request_152,Completed,13461,13461.264916999999,0,0,
1491,request_398,Completed,13299,13299.465667,0,0,
3478,request_894,Completed,12962,12962.363209,0,0,
41,handle_request,Completed,13558,13558.310416,0,0,
2964,handle_request,Completed,13051,13051.306292,0,0,
2819,cache_get,Completed,13077,13077.883333000002,0,0,
3444,request_888,Completed,12969,12969.586083,0,0,
2248,cache_get,Completed,13173,13173.383334,0,0,
1022,cache_get,Completed,13381,13381.436833,0,0,
1568,request_418,Completed,13286,13286.253209,0,0,
1498,cache_get,Completed,13299,13299.693292,0,0,
1156,api_request,Completed,13353,13353.938541,0,0,
